CustomerID,Country,State,City,Zip_Code,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Contract,Phone_Service,Internet_Service,Multiple_Lines,Streaming_TV,Streaming_Movies,Online_Security,Tech_Support,Online_Backup,Device_Protection,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,CLTV,Churn_Label,Churn_Value,Churn_Score,Churn_Reason
0256-LTHVJ,United States,California,Ludlow,92338,34.702766,-116.093376,Female,No,Yes,No,28,Month-to-month,Yes,Fiber optic,No,No,Yes,No,No,No,No,Yes,Electronic check,81.05,2227.1,5201,Yes,1,98,Competitor had better devices
0880-TKATG,United States,California,Lucerne Valley,92356,34.508417,-116.856103,Male,No,Yes,No,4,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,No,Electronic check,101.15,385.9,4417,Yes,1,84,Competitor had better devices
3811-VBYBZ,United States,California,Lytle Creek,92358,34.238162,-117.534306,Male,No,No,No,7,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,Yes,Electronic check,99.8,673.25,2031,Yes,1,98,Competitor had better devices
4640-UHDOS,United States,California,Phelan,92371,34.441123,-117.537886,Female,No,Yes,No,13,Month-to-month,Yes,DSL,No,No,Yes,No,No,No,No,No,Electronic check,55.95,734.35,4498,Yes,1,91,Competitor had better devices
3583-EKAPL,United States,California,Redlands,92373,34.003243,-117.138286,Male,No,No,No,1,Month-to-month,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Electronic check,55,55,4877,Yes,1,71,Competitor had better devices
9399-APLBT,United States,California,Rialto,92377,34.156758,-117.404686,Female,No,Yes,No,1,Month-to-month,Yes,Fiber optic,No,No,No,No,No,Yes,No,Yes,Electronic check,74.7,74.7,5980,Yes,1,80,Competitor had better devices
2359-KMGLI,United States,California,Running Springs,92382,34.186211,-117.076830,Male,No,No,No,24,Month-to-month,Yes,Fiber optic,Yes,No,No,No,No,Yes,No,Yes,Electronic check,80.25,1861.5,4418,Yes,1,77,Competitor had better devices
0306-JAELE,United States,California,Tecopa,92389,35.824572,-116.274755,Male,No,No,No,5,Month-to-month,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,No,Yes,Electronic check,96.1,453.4,4192,Yes,1,66,Competitor had better devices
6227-HWPWX,United States,California,Victorville,92392,34.486835,-117.362274,Female,No,No,No,15,Month-to-month,Yes,Fiber optic,No,No,No,No,No,No,No,No,Bank transfer (automatic),69,994.8,5671,Yes,1,73,Competitor had better devices
0447-BEMNG,United States,California,Wrightwood,92397,34.358321,-117.618263,Female,No,Yes,No,48,Month-to-month,No,DSL,No phone service,No,Yes,Yes,No,No,Yes,Yes,Bank transfer (automatic),45.3,2145,4926,Yes,1,65,Price too high
5949-XIKAE,United States,California,San Bernardino,92401,34.105935,-117.291400,Female,No,Yes,No,8,Month-to-month,Yes,Fiber optic,No,Yes,No,No,No,Yes,No,Yes,Electronic check,83.55,680.05,2879,Yes,1,65,Product dissatisfaction
8372-JUXUI,United States,California,San Bernardino,92410,34.106922,-117.297553,Male,No,No,No,1,Month-to-month,Yes,Fiber optic,Yes,No,No,No,No,No,No,Yes,Electronic check,74.35,74.35,2814,Yes,1,93,Service dissatisfaction
0388-EOPEX,United States,California,Riverside,92503,33.890046,-117.455583,Female,No,Yes,No,2,Month-to-month,Yes,Fiber optic,No,No,No,Yes,No,No,No,Yes,Electronic check,74.4,139.4,4263,Yes,1,77,Lack of self-service on Website
8205-OTCHB,United States,California,Riverside,92506,33.930931,-117.361788,Male,No,No,No,22,One year,No,DSL,No phone service,No,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),43.75,903.6,3099,Yes,1,66,Network reliability
6235-VDHOM,United States,California,Riverside,92509,34.004379,-117.447864,Female,Yes,No,No,5,Month-to-month,No,DSL,No phone service,No,No,No,No,Yes,No,No,Electronic check,28.45,131.05,4099,Yes,1,89,Limited range of services
7783-YKGDV,United States,California,March Air Reserve Base,92518,33.888323,-117.277533,Female,No,No,No,12,Month-to-month,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),99.7,1238.45,2538,Yes,1,76,Lack of affordable download/upload speed
5609-CEBID,United States,California,Hemet,92544,33.644585,-116.871544,Female,Yes,No,No,20,Month-to-month,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,Yes,Electronic check,94.1,1782.4,2666,Yes,1,87,Long distance charges
7218-HKQFK,United States,California,Homeland,92548,33.761894,-117.120868,Male,No,Yes,No,2,Month-to-month,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,No,Yes,Electronic check,94.2,167.5,3715,Yes,1,72,Don't know
4636-QRJKY,United States,California,Idyllwild,92549,33.755039,-116.741796,Female,No,Yes,No,6,Month-to-month,Yes,Fiber optic,Yes,No,No,No,Yes,No,No,Yes,Electronic check,80.5,502.85,5032,Yes,1,98,Price too high
5956-VKDTT,United States,California,Moreno Valley,92557,33.970661,-117.255039,Female,Yes,Yes,No,5,Month-to-month,Yes,Fiber optic,Yes,No,No,No,No,No,No,Yes,Electronic check,74.35,334.8,5273,Yes,1,82,Product dissatisfaction
9412-GHEEC,United States,California,Murrieta,92563,33.581045,-117.147190,Male,No,No,No,40,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,No,Bank transfer (automatic),104.8,4131.95,3492,Yes,1,88,Service dissatisfaction
0257-ZESQC,United States,California,Perris,92571,33.828289,-117.201666,Female,Yes,Yes,No,27,Month-to-month,Yes,Fiber optic,No,No,No,Yes,No,No,No,Yes,Bank transfer (automatic),75.2,1929.35,4517,Yes,1,99,Lack of self-service on Website
6825-UYPFK,United States,California,Sun City,92586,33.707483,-117.200006,Female,No,No,No,23,Month-to-month,Yes,Fiber optic,Yes,No,No,No,No,No,No,No,Bank transfer (automatic),75.6,1758.6,2115,Yes,1,81,Network reliability
8397-MVTAZ,United States,California,Sun City,92587,33.698870,-117.250710,Male,No,Yes,No,34,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,Electronic check,100.05,3480,2568,Yes,1,72,Don't know
9282-IZGQK,United States,California,Irvine,92612,33.643095,-117.810896,Female,No,No,No,1,Month-to-month,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,Electronic check,85,85,5679,Yes,1,80,Don't know
1342-JPNKI,United States,California,Lake Forest,92630,33.644849,-117.684254,Male,No,No,No,10,Month-to-month,Yes,Fiber optic,Yes,Yes,No,No,No,No,No,Yes,Bank transfer (automatic),86.05,834.1,2966,Yes,1,85,Don't know
2817-NTQDO,United States,California,Huntington Beach,92646,33.666301,-117.969501,Male,No,No,No,13,Month-to-month,No,DSL,No phone service,Yes,No,Yes,Yes,No,No,Yes,Credit card (automatic),45.55,597,4856,Yes,1,74,Poor expertise of online support
6986-IJDHX,United States,California,Huntington Beach,92648,33.679659,-118.016195,Male,No,Yes,No,39,Month-to-month,Yes,Fiber optic,No,Yes,No,No,No,Yes,No,Yes,Mailed check,86.3,3266,3364,Yes,1,98,Poor expertise of phone support
5301-GAUUY,United States,California,Newport Beach,92661,33.601309,-117.902304,Male,No,No,No,32,Month-to-month,Yes,Fiber optic,Yes,No,No,No,No,Yes,No,Yes,Bank transfer (automatic),80.35,2596.15,5974,Yes,1,92,Competitor had better devices
0939-YAPAF,United States,California,Santa Ana,92701,33.748478,-117.858918,Female,No,No,No,35,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,Electronic check,100.25,3527.6,2744,Yes,1,72,Competitor offered higher download speeds
4710-FDUIZ,United States,California,Santa Ana,92707,33.714829,-117.872941,Male,No,Yes,No,56,One year,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,No,Credit card (automatic),100.3,5614.45,5170,Yes,1,67,Competitor offered more data
1218-VKFPE,United States,California,Anaheim,92805,33.830209,-117.906099,Female,No,Yes,No,12,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19,233.55,3535,Yes,1,72,Competitor made better offer
3627-FHKBK,United States,California,Anaheim,92806,33.837960,-117.870494,Female,No,No,No,1,Month-to-month,Yes,Fiber optic,No,No,No,Yes,No,No,No,No,Mailed check,75.3,75.3,3244,Yes,1,87,Competitor had better devices
2865-TCHJW,United States,California,Anaheim,92807,33.848733,-117.788357,Female,Yes,No,No,4,Month-to-month,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes,Electronic check,89.2,346.2,5808,Yes,1,74,Competitor had better devices
5192-EBGOV,United States,California,Brea,92823,33.924143,-117.793870,Female,Yes,No,No,1,Month-to-month,Yes,Fiber optic,Yes,Yes,No,No,No,No,No,Yes,Electronic check,85.7,85.7,4880,Yes,1,66,Competitor offered higher download speeds
0719-SYFRB,United States,California,Norco,92860,33.925833,-117.559639,Female,No,No,No,12,Month-to-month,Yes,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,Mailed check,61.65,713.75,5670,Yes,1,67,Competitor offered higher download speeds
3419-SNJJD,United States,California,Yorba Linda,92887,33.884073,-117.732197,Female,Yes,Yes,No,65,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,No,Bank transfer (automatic),105.25,6786.4,4196,Yes,1,91,Competitor offered higher download speeds
6543-CPZMK,United States,California,Ventura,93001,34.360261,-119.306383,Male,No,Yes,No,9,Month-to-month,No,DSL,No phone service,No,No,No,No,Yes,No,Yes,Electronic check,29.95,248.95,2573,Yes,1,83,Competitor offered more data
4765-OXPPD,United States,California,Ventura,93003,34.279221,-119.221437,Female,No,Yes,No,9,Month-to-month,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,No,Mailed check,65,663.05,3983,Yes,1,76,Competitor offered more data
1009-IRMNA,United States,California,Port Hueneme,93041,34.110124,-119.100972,Female,No,No,No,7,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20,137.6,4479,Yes,1,100,Competitor offered more data
4554-YGZIH,United States,California,Summerland,93067,34.420998,-119.601370,Male,Yes,Yes,No,49,Month-to-month,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,No,No,Credit card (automatic),90.05,4547.25,5059,Yes,1,96,Competitor made better offer
5099-BAILX,United States,California,Santa Barbara,93101,34.419203,-119.710008,Male,Yes,Yes,No,43,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),110.75,4687.9,2728,Yes,1,65,Competitor made better offer
7207-RMRDB,United States,California,Santa Barbara,93110,34.437945,-119.771910,Female,No,Yes,No,65,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Electronic check,105.5,6985.65,5720,Yes,1,89,Competitor had better devices
4913-EHYUI,United States,California,Alpaugh,93201,35.869626,-119.498771,Male,Yes,Yes,No,56,One year,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Bank transfer (automatic),104.55,5794.65,6268,Yes,1,91,Competitor offered higher download speeds
0195-IESCP,United States,California,Armona,93202,36.315979,-119.710852,Male,No,Yes,No,10,Month-to-month,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,Electronic check,85.25,855.3,3573,Yes,1,75,Competitor offered more data
4580-TMHJU,United States,California,Avenal,93204,35.916943,-120.129921,Female,No,Yes,No,43,Month-to-month,Yes,DSL,No,Yes,No,No,No,No,No,No,Electronic check,56.15,2499.3,2152,Yes,1,65,Don't know
0970-ETWGE,United States,California,Bodfish,93205,35.523991,-118.400432,Male,No,No,No,1,Month-to-month,Yes,Fiber optic,No,Yes,Yes,No,No,No,No,Yes,Electronic check,89.55,89.55,4996,Yes,1,99,Competitor had better devices
1626-ERCMM,United States,California,Camp Nelson,93208,36.057458,-118.591951,Male,Yes,Yes,No,20,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes,Electronic check,94.55,1899.65,5604,Yes,1,84,Competitor had better devices
0887-HJGAR,United States,California,Coalinga,93210,36.186867,-120.387793,Male,No,No,No,1,Month-to-month,Yes,DSL,No,No,No,No,No,No,No,Yes,Mailed check,45.7,45.7,2295,Yes,1,95,Competitor offered higher download speeds
5644-PDMZC,United States,California,Delano,93215,35.772244,-119.209689,Female,Yes,No,No,2,Month-to-month,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,No,No,Electronic check,89.5,161.5,2065,Yes,1,80,Competitor offered higher download speeds
9576-ANLXO,United States,California,Earlimart,93219,35.858054,-119.305858,Female,No,No,No,3,Month-to-month,Yes,Fiber optic,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),69.55,222.3,2876,Yes,1,87,Competitor offered higher download speeds
2024-BASKD,United States,California,Exeter,93221,36.301689,-119.018233,Female,No,No,No,1,Month-to-month,Yes,Fiber optic,No,No,No,No,No,No,Yes,Yes,Mailed check,74.6,74.6,3860,Yes,1,94,Competitor offered more data
4160-AMJTL,United States,California,Fellows,93224,35.215731,-119.570130,Female,Yes,No,No,8,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,19.65,164.3,5432,Yes,1,83,Competitor offered more data
4464-JCOLN,United States,California,Huron,93234,36.217864,-120.080117,Male,No,Yes,No,2,One year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.85,35.9,2362,Yes,1,68,Competitor offered more data
5650-VDUDS,United States,California,Kernville,93238,35.852892,-118.397782,Female,No,No,No,4,Month-to-month,No,DSL,No phone service,No,No,No,No,No,No,Yes,Mailed check,24.25,96.05,2038,Yes,1,93,Competitor made better offer
7538-GWHML,United States,California,Lemon Cove,93244,36.462671,-118.997291,Female,No,No,No,2,Month-to-month,Yes,Fiber optic,No,No,No,No,No,No,No,No,Electronic check,69.65,145.15,2323,Yes,1,80,Competitor made better offer
3859-CVCET,United States,California,Lindsay,93247,36.205465,-119.085807,Female,No,No,No,4,Month-to-month,Yes,DSL,No,No,No,No,No,No,No,No,Mailed check,45.65,191.05,2864,Yes,1,78,Competitor had better devices
3276-HDUEG,United States,California,Maricopa,93252,34.737031,-119.460557,Female,No,No,No,1,Month-to-month,Yes,Fiber optic,Yes,No,No,No,No,No,No,Yes,Mailed check,75.05,75.05,4838,Yes,1,78,Competitor offered higher download speeds
0823-HSCDJ,United States,California,Onyx,93255,35.676978,-118.101378,Male,Yes,No,No,52,Month-to-month,No,DSL,No phone service,Yes,Yes,No,No,Yes,No,Yes,Electronic check,49.15,2550.9,5597,Yes,1,90,Competitor offered more data
0822-GAVAP,United States,California,Posey,93260,35.861928,-118.636698,Female,No,No,No,2,Month-to-month,No,DSL,No phone service,No,Yes,No,No,No,No,Yes,Electronic check,34.7,62.25,3146,Yes,1,65,Competitor made better offer
1448-PWKYE,United States,California,Shafter,93263,35.490705,-119.286833,Male,No,Yes,No,1,Month-to-month,Yes,Fiber optic,No,No,Yes,No,No,No,No,No,Electronic check,80,80,2046,Yes,1,88,Competitor had better devices
0067-DKWBL,United States,California,Tipton,93272,36.047414,-119.344304,Male,Yes,No,No,2,Month-to-month,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Electronic check,49.25,91.1,3475,Yes,1,89,Competitor had better devices
2276-YDAVZ,United States,California,Wofford Heights,93285,35.690535,-118.552784,Female,No,No,No,3,Month-to-month,Yes,Fiber optic,Yes,No,No,No,No,No,No,Yes,Credit card (automatic),75.1,270.7,4965,Yes,1,69,Competitor offered higher download speeds
5896-NPFWW,United States,California,Visalia,93292,36.375590,-119.211689,Male,No,Yes,No,3,Month-to-month,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Electronic check,50.15,168.15,3273,Yes,1,86,Competitor offered higher download speeds
7133-VBDCG,United States,California,Bakersfield,93311,35.162070,-119.194488,Female,No,No,No,25,Month-to-month,Yes,Fiber optic,No,No,No,Yes,No,Yes,No,Yes,Bank transfer (automatic),79.85,2015.35,4535,Yes,1,85,Competitor offered higher download speeds
1029-QFBEN,United States,California,San Luis Obispo,93405,35.236549,-120.727344,Male,No,No,No,1,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.55,19.55,3556,Yes,1,66,Competitor offered more data
4952-YSOGZ,United States,California,Lompoc,93436,34.601055,-120.382917,Female,No,Yes,No,4,Month-to-month,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,Electronic check,85.95,381.3,5640,Yes,1,74,Competitor offered more data
1589-AGTLK,United States,California,Lompoc,93437,34.757477,-120.550507,Male,No,No,No,3,Month-to-month,Yes,DSL,No,No,No,No,No,No,No,Yes,Electronic check,45.35,141.5,2450,Yes,1,67,Competitor offered more data
5244-IRFIH,United States,California,Los Alamos,93440,34.758699,-120.275839,Male,Yes,Yes,No,33,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes,Electronic check,94.5,3105.55,4333,Yes,1,96,Competitor made better offer
2684-EIWEO,United States,California,Oceano,93445,35.059695,-120.604741,Female,Yes,No,No,30,Month-to-month,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,No,Credit card (automatic),91.7,2758.15,2482,Yes,1,97,Competitor made better offer
6439-GTPCA,United States,California,Pismo Beach,93449,35.165668,-120.655842,Female,No,No,No,45,Month-to-month,Yes,Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes,Electronic check,87.25,3941.7,5269,Yes,1,73,Competitor had better devices
5138-WVKYJ,United States,California,Mojave,93501,35.097323,-118.171288,Male,No,No,No,10,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,No,Electronic check,98.55,1008.55,3658,Yes,1,80,Competitor offered higher download speeds
6683-VLCTZ,United States,California,Johannesburg,93528,35.363339,-117.637641,Male,Yes,No,No,20,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,Electronic check,98.55,1842.8,5444,Yes,1,92,Competitor offered more data
2189-WWOEW,United States,California,Keene,93531,35.214982,-118.590490,Female,No,No,No,15,Month-to-month,Yes,Fiber optic,No,No,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),85.9,1269.55,3579,Yes,1,96,Don't know
1894-IGFSG,United States,California,Lancaster,93535,34.712708,-117.889656,Female,No,No,No,22,Month-to-month,Yes,Fiber optic,No,Yes,Yes,No,No,No,No,No,Electronic check,89.25,1907.85,3161,Yes,1,82,Competitor had better devices
7379-POKDZ,United States,California,Lancaster,93536,34.741406,-118.381110,Male,No,Yes,No,3,Month-to-month,Yes,Fiber optic,No,No,No,No,No,No,No,Yes,Electronic check,70.3,208.85,3038,Yes,1,66,Competitor had better devices
0236-HFWSV,United States,California,Palmdale,93552,34.557711,-118.029441,Male,No,No,No,15,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes,Electronic check,93.35,1444.65,5264,Yes,1,77,Competitor offered higher download speeds
3900-AQPHZ,United States,California,Pearblossom,93553,34.445239,-117.894868,Female,No,No,No,1,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.9,19.9,4248,Yes,1,100,Competitor offered higher download speeds
5842-POCOP,United States,California,Randsburg,93554,35.405722,-117.773354,Female,No,Yes,No,5,Month-to-month,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes,Yes,Mailed check,88.9,454.15,4356,Yes,1,79,Competitor offered higher download speeds
2037-XJFUP,United States,California,Ridgecrest,93555,35.603913,-117.678280,Male,No,Yes,No,33,One year,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,Yes,Electronic check,95.8,3036.75,4161,Yes,1,76,Competitor offered more data
7314-OXENN,United States,California,Trona,93562,35.748370,-117.384948,Male,No,No,No,2,Month-to-month,Yes,Fiber optic,Yes,No,No,No,No,Yes,No,Yes,Electronic check,82,184.65,3051,Yes,1,97,Competitor offered more data
0322-CHQRU,United States,California,Palmdale,93591,34.598221,-117.795930,Male,No,No,No,2,Month-to-month,Yes,DSL,No,No,No,No,No,No,No,No,Electronic check,45.35,89.5,3478,Yes,1,81,Competitor offered more data
4678-DVQEO,United States,California,Bass Lake,93604,37.458367,-119.345011,Female,No,No,No,1,Month-to-month,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Electronic check,52.2,52.2,4138,Yes,1,71,Competitor made better offer
0691-IFBQW,United States,California,Biola,93606,36.798882,-120.019511,Female,Yes,No,No,46,One year,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,110,4874.8,2403,Yes,1,81,Competitor made better offer
3009-JWMPU,United States,California,Five Points,93624,36.397745,-120.119911,Male,No,No,No,62,One year,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,Electronic check,96.75,6125.4,5016,Yes,1,92,Attitude of service provider
